advertiser_id,hotel_id,cpc,price,currency,availability_start_date,availability_end_date
99,518,28,1000,EUR,20200922,20201004
96,518,466,5,EUR,20200903,20201107
57,518,2,335,EUR,20200903,20201020
21,518,665,733,EUR,20200802,20200825
39,519,348,630,EUR,20200723,20201103
41,519,770,816,EUR,20200816,20200917
70,519,978,242,EUR,20200805,20201003
56,519,33,321,EUR,20200719,20200816
70,520,107,550,EUR,20200805,20200920
49,520,506,250,EUR,20200818,20201126
14,520,119,581,EUR,20200729,20201030
12,520,226,40,EUR,20200919,20201101
2,520,99,315,EUR,20200709,20201019
31,521,323,13,EUR,20200709,20200810
51,521,559,266,EUR,20200807,20200822
90,521,612,412,EUR,20200807,20201023
66,521,786,0,EUR,20200904,20201017
21,521,360,209,EUR,20200720,20201001
60,521,829,230,EUR,20200911,20201118
79,521,123,748,EUR,20200922,20201126
91,522,338,833,EUR,20200815,20201118
58,523,785,495,EUR,20200805,20201119
97,523,435,564,EUR,20200706,20201112
55,523,1000,386,EUR,20200929,20201029
59,523,99,401,EUR,20200910,20200920
73,523,99,168,EUR,20200724,20201117
98,523,891,32,EUR,20200704,20200908
22,523,523,821,EUR,20200727,20200920
54,523,753,830,EUR,20200819,20200926
23,524,67,939,EUR,20200721,20200814
74,524,451,712,EUR,20200928,20201124
94,524,167,532,EUR,20200808,20201024
27,524,739,693,EUR,20200708,20200801
70,524,247,260,EUR,20200822,20201107
11,525,257,415,EUR,20200702,20200910
91,525,669,596,EUR,20200902,20201113
93,525,426,475,EUR,20200926,20201110
1,525,106,954,EUR,20200729,20201108
52,525,424,2,EUR,20200702,20201002
8,525,523,869,EUR,20200708,20201024
36,525,204,156,EUR,20200721,20200814
70,525,902,641,EUR,20200703,20201001
4,525,668,25,EUR,20200706,20201029
66,525,14,353,EUR,20200823,20201020
37,526,146,602,EUR,20200925,20201030
44,526,751,136,EUR,20200718,20201115
3,526,666,926,EUR,20200816,20200822
97,526,245,13,EUR,20200903,20201017
19,526,45,415,EUR,20200728,20200921
1,526,867,553,EUR,20200811,20201020
76,526,120,579,EUR,20200728,20200930
70,526,112,993,EUR,20200801,20201010
94,526,282,43,EUR,20200719,20201004
39,526,840,727,EUR,20200904,20201108
68,527,767,26,EUR,20200807,20201020
73,527,193,641,EUR,20200816,20201116
70,527,668,635,EUR,20200716,20200923
41,528,731,545,EUR,20200923,20201109
22,528,651,842,EUR,20200802,20201123
90,528,264,169,EUR,20200723,20200828
58,529,767,860,EUR,20200929,20201007
10,529,680,656,EUR,20200719,20201029
43,529,515,486,EUR,20200710,20201012
47,529,757,376,EUR,20200829,20200901
83,529,65,353,EUR,20200925,20201017
74,529,358,93,EUR,20200727,20200921
57,530,612,885,EUR,20200726,20201025
36,530,225,845,EUR,20200929,20201020
81,531,818,238,EUR,20200912,20200913
96,531,985,634,EUR,20200917,20200923
52,531,991,157,EUR,20200808,20200904
58,531,83,694,EUR,20200704,20201010
2,531,887,941,EUR,20200818,20200822
41,531,796,363,EUR,20200927,20201110
71,531,216,111,EUR,20200702,20201029
36,531,885,201,EUR,20200808,20201006
49,532,829,716,EUR,20200925,20201113
69,532,636,675,EUR,20200729,20200801
16,532,932,777,EUR,20200825,20201114
58,532,396,78,EUR,20200705,20200923
86,532,913,916,EUR,20200908,20201011
98,532,449,839,EUR,20200909,20201115
63,532,797,929,EUR,20200912,20200916
9,532,929,623,EUR,20200703,20200908
27,532,170,140,EUR,20200803,20201113
13,533,739,498,EUR,20200907,20201030
41,533,601,519,EUR,20200722,20200818
69,533,535,410,EUR,20200917,20201017
0,533,873,87,EUR,20200706,20200916
8,533,155,447,EUR,20200711,20201124
29,533,956,759,EUR,20200717,20200903
60,533,709,176,EUR,20200729,20200807
84,533,12,346,EUR,20200715,20201020
1,533,628,535,EUR,20200919,20201013
80,534,176,808,EUR,20200717,20200929
0,534,306,374,EUR,20200825,20200907
96,534,251,692,EUR,20200905,20201108
2,534,996,838,EUR,20200916,20201128
23,534,906,144,EUR,20200702,20201111
26,534,711,677,EUR,20200814,20200828
38,535,635,539,EUR,20200819,20201011
14,535,901,769,EUR,20200719,20200914
33,535,517,901,EUR,20200910,20200926
15,535,127,772,EUR,20200801,20201103
26,535,120,237,EUR,20200830,20200926
81,535,638,4,EUR,20200809,20200812
94,535,974,840,EUR,20200810,20200911
70,535,163,329,EUR,20200703,20201029
96,535,321,419,EUR,20200808,20200905
79,536,3,33,EUR,20200802,20201101
69,536,510,671,EUR,20200830,20201116
62,536,713,859,EUR,20200810,20201115
63,536,544,499,EUR,20200724,20200816
48,536,998,643,EUR,20200903,20201013
92,536,711,280,EUR,20200915,20201120
28,536,384,519,EUR,20200829,20201115
62,537,818,970,EUR,20200721,20200828
15,537,122,105,EUR,20200709,20201019
2,537,449,867,EUR,20200813,20200905
43,537,802,402,EUR,20200714,20200930
5,538,320,533,EUR,20200810,20201025
3,538,726,866,EUR,20200825,20201002
89,539,891,753,EUR,20200727,20200827
0,539,471,686,EUR,20200907,20201118
69,539,586,532,EUR,20200804,20201010
83,539,139,104,EUR,20200910,20201029
34,539,646,618,EUR,20200708,20201019
85,539,646,533,EUR,20200920,20201005
59,539,806,723,EUR,20200926,20201013
73,539,936,620,EUR,20200718,20201013
62,540,790,339,EUR,20200719,20201128
69,540,133,689,EUR,20200730,20200926
27,540,563,379,EUR,20200922,20201118
20,541,797,475,EUR,20200701,20201116
26,541,765,302,EUR,20200811,20201013
99,541,594,592,EUR,20200726,20200901
37,542,390,23,EUR,20200727,20201024
3,542,942,120,EUR,20200720,20201107
2,543,609,779,EUR,20200818,20200905
1,543,964,737,EUR,20200914,20200929
34,543,357,141,EUR,20200825,20201101
15,543,212,863,EUR,20200819,20201015
23,543,312,901,EUR,20200724,20200922
32,543,539,88,EUR,20200711,20201118
72,543,63,543,EUR,20200917,20201116
74,543,863,449,EUR,20200826,20201003
50,544,831,592,EUR,20200723,20201028
57,544,336,837,EUR,20200811,20201026
17,544,27,867,EUR,20200827,20201004
98,544,93,27,EUR,20200722,20201022
23,544,217,458,EUR,20200904,20201007
50,545,569,818,EUR,20200907,20201020
81,545,494,287,EUR,20200724,20201101
36,545,563,731,EUR,20200704,20200822
57,546,338,85,EUR,20200918,20201129
58,546,512,206,EUR,20200729,20201028
91,546,583,866,EUR,20200802,20200816
47,546,841,587,EUR,20200904,20201029
4,546,887,260,EUR,20200811,20201016
78,546,468,149,EUR,20200711,20201106
36,546,267,475,EUR,20200730,20200804
12,546,705,374,EUR,20200924,20201102
82,546,558,617,EUR,20200801,20201114
73,547,979,85,EUR,20200906,20201124
21,547,3,239,EUR,20200829,20200924
19,547,842,361,EUR,20200715,20200821
52,547,631,361,EUR,20200801,20201102
48,547,332,354,EUR,20200829,20201106
63,547,290,633,EUR,20200714,20200801
75,547,49,575,EUR,20200818,20201127
99,547,596,245,EUR,20200801,20200803
35,547,663,171,EUR,20200910,20201008
67,548,885,257,EUR,20200706,20201109
72,549,787,396,EUR,20200825,20200901
44,549,40,948,EUR,20200909,20201110
51,549,889,600,EUR,20200812,20201127
2,549,39,302,EUR,20200728,20200915
14,549,318,176,EUR,20200904,20201007
81,549,372,230,EUR,20200805,20200918
29,549,363,600,EUR,20200709,20201101
75,549,889,422,EUR,20200922,20201019
75,550,473,416,EUR,20200725,20201120
6,550,853,857,EUR,20200711,20200803
28,550,436,210,EUR,20200802,20200904
0,550,941,346,EUR,20200820,20201019
80,550,627,278,EUR,20200706,20200905
2,550,419,951,EUR,20200719,20201006
9,551,220,723,EUR,20200729,20201007
95,551,738,452,EUR,20200904,20200928
34,551,783,690,EUR,20200912,20201126
27,551,431,306,EUR,20200811,20200925
65,551,542,343,EUR,20200813,20200822
34,552,79,619,EUR,20200704,20201002
76,552,708,743,EUR,20200710,20201028
15,552,702,872,EUR,20200706,20201018
46,552,838,620,EUR,20200711,20200817
96,553,691,279,EUR,20200708,20200803
17,553,415,973,EUR,20200728,20201130
